,RV,HAR,RF
1994-04-30,0.00010633,0.00011874930615203181,0.00014890853999999972
1994-05-31,0.00010588999999999916,0.0001226789323422726,0.00019013983999999887
1994-06-30,6.58e-05,0.00011249379171373705,7.091550000000015e-05
1994-07-31,4.943e-05,9.888548864996129e-05,8.341361784414418e-05
1994-08-31,5.83e-05,0.00010149659159136549,8.630435715725751e-05
1994-09-30,4.5829999999999295e-05,9.842808568561457e-05,9.307170759333808e-05
1994-10-31,5.041e-05,9.918720891888023e-05,8.515632545923897e-05
1994-11-30,5.79e-05,0.0001009364379817984,8.667032132357728e-05
1994-12-31,5.201e-05,9.989607383629838e-05,8.623034742784659e-05
1995-01-31,9.907e-05,0.00011697833458702229,0.0001317888592338176
1995-02-28,0.0001015,0.00012072612757675379,0.00013748251134652447
1995-03-31,8.881e-05,0.00011605097326430518,0.00012732795991880525
1995-04-30,6.195e-05,0.0001011981954301212,8.614956927528338e-05
1995-05-31,8.90899999999993e-05,0.00012619862183603189,0.0001370804772048195
1995-06-30,3.9989999999999995e-05,9.363801027019816e-05,8.396929708356585e-05
1995-07-31,6.945999999999999e-05,0.0001057069719823062,0.00010011253147584018
1995-08-31,9.343e-05,0.00011782309671623714,0.00012116382303679118
1995-09-30,0.00014181999999999886,0.00014156255795452863,0.0001393801992579032
1995-10-31,0.0001856599999999972,0.00015186753494273776,0.00018087188156304566
1995-11-30,0.00011412,0.0001303456677928924,0.00014887554321678132
1995-12-31,0.00025273999999999853,0.0001770121941916041,0.00019153876523536373
1996-01-31,8.308999999999999e-05,0.0001128182150163772,9.278450933646282e-05
1996-02-29,7.873999999999884e-05,0.00010702372311456251,8.966382820121284e-05
1996-03-31,0.00013981999999999835,0.00013310444861452914,0.0001430980394543934
1996-04-30,0.00010746,0.00011780237733221344,0.00011834486358228636
1996-05-31,0.00010609999999999999,0.0001204152313588457,0.00013930788824011544
1996-06-30,0.00017215999999999822,0.0001470367027081652,0.00016980950094902045
1996-07-31,0.0002782999999999986,0.00018510896779498707,0.00018760184596010204
1996-08-31,5.766e-05,0.00010265022162377433,9.032475865121894e-05
1996-09-30,6.084e-05,0.00010302774216674608,8.76499147703909e-05
1996-10-31,6.772e-05,0.00010746954521314119,0.00011701859963338445
1996-11-30,8.15e-05,0.00010892461881993527,9.232605561762701e-05
1996-12-31,0.00012618999999999906,0.00013978406087930876,0.000153824632511414
1997-01-31,0.00010057999999999999,0.0001231302142826826,0.00014403203530080383
1997-02-28,0.00019007999999999878,0.00015275084898721858,0.0001658304333803126
1997-03-31,0.00013622999999999782,0.00014462737715159488,0.0001510564442922478
1997-04-30,0.00027569000000000004,0.0001823340789500947,0.00017940270897381493
1997-05-31,0.00010745,0.00012887744339937603,0.0001468888662232946
1997-06-30,0.0001635,0.0001399646433698045,0.00015423902064563052
1997-07-31,9.533000000000001e-05,0.00011308232111963929,9.852784578617132e-05
1997-08-31,0.00011585999999999999,0.00012713510166782786,0.00014153751573649906
1997-09-30,0.00016897999999999919,0.00015170647836096327,0.0001756698577159819
1997-10-31,0.00018490999999999929,0.00016865905171182418,0.00020857146461549975
1997-11-30,0.0002197999999999978,0.00016428026684812416,0.0001746884342070795
1997-12-31,0.00010737,0.00013632705189127863,0.0001538292768433876
1998-01-31,0.00020342999999999848,0.00015631677431544047,0.0001679303305406625
1998-02-28,7.745e-05,0.0001064457181562626,9.191563089849576e-05
1998-03-31,9.112000000000001e-05,0.00011413199626928149,9.880865877204034e-05
1998-04-30,0.00015721999999999836,0.0001380572770196671,0.00014369933167651788
1998-05-31,0.00011046999999999999,0.0001256261922374699,0.00015248441351654266
1998-06-30,0.00012909999999999848,0.0001394214670543143,0.00015611084280278226
1998-07-31,0.00010818,0.0001228395710904419,0.0001390145887898966
1998-08-31,0.000439569999999997,0.00030261721057507743,0.0003193350414900558
1998-09-30,0.00034007999999999716,0.0002022329337097181,0.00022251965190626106
1998-10-31,0.0006576899999999963,0.0003536444880118543,0.00024404570383314826
1998-11-30,0.00027419,0.0002446912398026691,0.0003317952286262363
1998-12-31,0.00028479999999999917,0.0002572239746247561,0.0002865042355913645
1999-01-31,0.0006952799999999983,0.0003628523304515577,0.0002644089195898858
1999-02-28,0.0003603799999999986,0.00022818457154658841,0.00029973702407653185
1999-03-31,0.00046264999999999837,0.00027850002654532507,0.00028475406351064934
