,RV,HAR,RF
1992-09-30,0.0001324299999999994,0.00017352494762794068,0.00012188171397383147
1992-10-31,0.0001098800000000001,0.0001443155495881653,0.00013870908946295589
1992-11-30,0.00014585999999999847,0.00016734028933564434,0.00015807070395033025
1992-12-31,5.06200000000001e-05,0.00011195246456178031,9.242007472852565e-05
1993-01-31,0.00019243999999999793,0.00020132607452159396,0.00025309194374456654
1993-02-28,0.0005326799999999976,0.0004565415592867057,0.0005676516871297862
1993-03-31,9.69600000000001e-05,0.0001390524933649624,0.00012699324424255418
1993-04-30,0.00033453999999999884,0.0002861780041808581,0.0003270335514781615
1993-05-31,0.00022365999999999725,0.0002104164717965088,0.00020256647681112368
1993-06-30,0.0001706700000000001,0.0001763811249208573,0.00020125117918116088
1993-07-31,0.0001130600000000001,0.00014790246221979797,0.0001351891230860406
1993-08-31,0.0001184700000000001,0.0001596623062115784,0.00013734783673917275
1993-09-30,0.0001737200000000001,0.00019591027808586934,0.0001820119897318961
1993-10-31,0.00010293000000000011,0.00014399801947103497,0.0001311220297949481
1993-11-30,0.0002203500000000001,0.00022260230848498665,0.0002486313930418602
1993-12-31,8.39900000000001e-05,0.00013231978260637913,0.00011555205744953416
1994-01-31,8.957000000000012e-05,0.00013780204820911012,0.00012060209895373104
1994-02-28,5.658000000000011e-05,0.00011817253610317717,0.00010612731359297882
1994-03-31,8.31799999999994e-05,0.0001343653949801956,0.00011535898621209894
1994-04-30,0.0002396500000000001,0.0002149761027747766,0.00021705374264328656
1994-05-31,0.000162909999999998,0.0001748300399146145,0.00016648971626867924
1994-06-30,0.0001404099999999993,0.00017069135412967586,0.00014355324861378406
1994-07-31,0.00016694999999999763,0.00018983042598405203,0.00016576497477893522
1994-08-31,0.0001084700000000001,0.00015039515894951268,0.00013879388585353588
1994-09-30,6.744000000000011e-05,0.00012274912248994195,0.00011002546122541497
1994-10-31,0.0001097800000000001,0.0001512934291064286,0.00014483621579689237
1994-11-30,0.00011327000000000011,0.0001515203379108902,0.00012342236989431677
1994-12-31,0.0002358600000000001,0.00023356509667353742,0.0003731632080661482
1995-01-31,0.0001659699999999989,0.00017959309581002612,0.00017503435105974705
1995-02-28,0.00012032000000000011,0.00015115207749929403,0.00014750618340976884
1995-03-31,8.453999999999821e-05,0.0001472444077605992,0.00011128046619111897
1995-04-30,0.00020342999999999823,0.00019484039596813686,0.00022891655083357782
1995-05-31,0.00012473999999999927,0.00016224913867051268,0.0001607881734112308
1995-06-30,0.0002641700000000001,0.00025008319961645684,0.0002203991567649216
